Mun_id,Municipio,Poblacion_total,Porcentaje_pob_ext,Nacimiento_extranjero,Unión Europea ,Resto de Europa,África,América del Norte,América Central y del Caribe,América del Sur,Otros países de América_x,Asia,Oceanía,Albania,Austria,Belgica,Bulgaria,Chipre,Dinamarca,España,Finlandia,Francia,Grecia,Hungría,Irlanda,Islandia,Italia,Liechtenstein,Luxemburgo,Malta,Mónaco,Noruega,Países Bajos,Polonia,Portugal,Andorra,Reino Unido,Alemania,Rumanía,San Marino,Santa Sede,Suecia,Suiza,Ucrania,Letonia,Moldavia,Belarús,Georgia,Estonia,Lituania,República Checa,Eslovaquia,Bosnia y Herzegovina,Croacia,Eslovenia,Armenia,Rusia,Macedonia,Serbia,Montenegro,Otros países de Europa,Burkina Faso,Angola,Argelia,Benin,Botswana,Burundi,Cabo Verde,Camerún,Comoras,Congo,Costa de Marfil,Djibouti,Egipto,Etiopía,Gabón,Gambia,Ghana,Guinea,Guinea Bissau,Guinea Ecuatorial,Kenia,Lesotho,Liberia,Libia,Madagascar,Malawi,Mali,Marruecos,Mauricio,Mauritania,Mozambique,Namibia,Níger,Nigeria,República Centroafricana,Sudáfrica,Rwanda,Santo Tomé y Príncipe,Senegal,Seychelles,Sierra Leona,Somalia,Sudán,Swazilandia,Tanzania,Chad,Togo,Túnez,Uganda,República Democrática del Congo,Zambia,Zimbabwe,Eritrea,Sudán del Sur,Otros países de África,Canadá,Estados Unidos de América,México,Antigua y Barbuda,Bahamas,Barbados,Belice,Costa Rica,Cuba,Dominica,El Salvador,Granada,Guatemala,Haití,Honduras,Jamaica,Nicaragua,Panamá,San Vicente y Las Granadinas,República Dominicana,Trinidad Y Tobago,Santa Lucía,San Cristobal y Nieves,Argentina,Bolivia,Brasil,Colombia,Chile,Ecuador,Guyana,Paraguay,Perú,Surinám,Uruguay,Venezuela,Otros países de América_y,Afganistán,Arabia Saudita,Bahrein,Bangladesh,Myanmar,China,Emiratos Árabes Unidos,Filipinas,India,Indonesia,Iraq,Irán,Israel,Japón,Jordania,Camboya,Kuwait,Laos,Líbano,Malasia,Maldivas,Mongolia,Nepal,Omán,Pakistán,Qatar,Corea del Sur,Corea del Norte,Singapur,Siria,Sri Lanka,Tailandia,Turquía,Vietnam,Brunei,Islas Marshall,Yemen,Azerbaiyán,Kazajstán,Kirguistán,Tayikistán,Turkmenistán,Uzbekistán,Bhutan,Otros países de Asia,Australia,Fiji,Nueva Zelanda,Papua Nueva Guinea,Islas Salomón,Samoa,Tonga,Vanuatu,Micronesia,Tuvalu,Timor Oriental,Apátridas,Otros países de Oceanía,_merge
1049,Paracuellos de Jarama,26235,18.848866,4945,22586,237,294,156,304,2470,0,178,10,8,7,11,21,0,2,2174,2,56,3,17,4,0,318,0,0,0,0,3,25,21,101,0,51,62,721,0,0,6,2,20,3,7,2,2,2,2,1,2,1,0,0,0,31,0,5,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,138,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,45,24,0,0,0,0,2,48,0,8,0,2,0,36,0,5,4,0,16,0,0,0,28,12,53,135,10,52,0,52,31,0,5,390,0,0,10,0,0,0,48,0,19,2,0,1,9,1,1,1,0,0,0,1,1,0,3,0,0,5,0,5,0,0,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,both
1065,Parla,131689,27.64316,36403,100623,1538,8935,130,2842,13035,1,4576,9,3,10,4,485,0,1,11455,2,25,4,5,6,0,174,0,0,0,0,4,19,453,196,0,24,20,3597,0,0,2,1,893,1,177,5,16,0,14,3,4,0,2,1,57,53,0,5,0,0,1,51,63,3,0,0,156,49,0,54,6,0,3,2,1,13,64,77,101,301,3,0,0,0,0,0,41,4970,0,5,0,0,2,756,0,1,0,0,133,0,15,3,1,0,0,0,0,14,1,40,0,1,1,0,0,6,37,32,0,0,0,0,10,148,0,152,0,12,4,463,1,90,8,0,562,1,0,0,110,163,432,1608,52,1474,0,237,1078,0,16,714,0,5,1,0,42,0,3824,1,28,105,11,4,8,0,6,1,0,1,0,1,2,0,2,3,0,213,0,0,0,0,26,0,5,15,7,0,0,2,11,1,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,both
1071,Patones,524,7.8244276,41,504,2,3,0,7,6,0,2,0,0,0,0,0,0,0,14,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1087,Pedrezuela,6226,22.566656,1405,5286,66,221,17,68,535,2,30,1,0,2,1,51,0,1,438,1,24,0,0,1,0,39,0,0,0,0,2,3,27,32,0,13,5,274,0,0,1,2,7,0,18,3,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,3,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,158,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,7,0,4,0,1,0,5,0,0,3,0,8,1,0,0,17,1,17,102,5,5,0,9,20,0,1,39,2,0,0,0,0,0,11,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,both
1090,Pelayos de la Presa,2827,28.510788,806,2180,25,257,5,47,291,0,20,2,0,0,0,21,0,0,180,1,8,0,0,0,0,10,0,0,0,0,0,5,16,7,0,4,2,78,0,0,0,3,7,0,2,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,4,0,0,0,20,0,0,0,0,2,0,0,0,15,18,2,19,4,17,0,63,5,0,4,35,0,0,0,0,0,0,8,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,both
1104,Perales de Tajuña,3059,18.470089,565,2736,37,94,9,20,143,0,20,0,0,0,0,5,0,0,105,0,3,0,0,0,0,23,0,0,1,0,0,0,4,1,0,7,0,205,0,0,1,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,73,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,6,0,0,0,4,0,0,0,0,0,0,0,0,6,3,2,14,3,4,0,7,19,0,0,10,0,2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1111,Pezuela de las Torres,927,10.032362,93,899,5,3,1,5,12,0,2,0,0,1,0,5,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,46,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1126,Pinilla del Valle,196,9.183674,18,186,1,0,0,3,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1132,Pinto,53537,14.980294,8020,47119,361,849,91,578,3904,0,623,12,5,3,7,72,0,0,3037,0,31,3,5,4,0,176,0,0,1,0,0,8,81,112,0,25,20,943,0,0,0,0,89,0,20,4,3,0,4,1,2,0,2,3,46,27,2,5,0,0,0,7,10,0,0,0,4,2,0,0,9,0,2,1,0,2,0,8,2,26,0,0,0,4,0,0,2,465,0,4,0,0,0,52,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,23,22,0,0,0,0,3,90,0,22,0,2,4,50,0,25,3,0,74,0,0,0,106,79,111,496,30,159,0,113,244,0,4,446,0,5,0,0,1,0,381,0,7,79,0,0,14,2,2,5,0,0,0,0,1,1,0,6,0,26,0,3,0,0,18,0,1,3,2,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,both
1147,Piñuécar-Gandullas,185,7.5675673,14,177,0,2,0,2,4,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1150,Pozuelo de Alarcón,87134,14.925287,13005,76684,956,884,1069,1543,4853,0,1113,32,1,17,51,55,0,15,5861,12,358,17,17,40,2,550,1,0,0,0,12,66,62,251,4,318,171,729,0,0,32,30,101,8,11,1,5,4,10,9,7,0,3,4,1,57,2,6,1,0,2,1,13,1,0,0,11,3,0,1,4,0,4,1,0,0,2,1,0,12,11,0,0,10,0,0,2,370,0,0,0,0,0,6,0,3,0,0,2,0,0,1,0,0,1,4,1,7,0,0,0,0,0,0,0,18,288,118,0,0,0,0,9,31,0,65,0,34,3,299,0,98,5,0,182,3,0,0,169,117,141,269,34,108,0,281,221,0,22,355,0,0,1,0,2,0,348,0,211,21,3,1,53,5,29,4,0,1,0,3,5,0,1,2,0,4,0,24,0,1,9,1,3,11,1,0,0,0,0,0,1,0,0,1,0,0,10,0,2,0,0,0,1,0,0,0,0,0,0,both
1163,Pozuelo del Rey,1190,14.621849,174,1092,4,17,2,29,45,0,0,1,0,0,0,1,0,0,56,0,1,1,0,0,0,2,0,0,0,0,0,0,7,4,0,1,0,53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,2,4,2,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1179,Prádena del Rincón,149,4.6979866,7,146,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1185,Puebla de la Sierra,75,8.0,6,70,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1198,Quijorna,3593,19.788477,711,3035,29,72,20,67,354,0,15,1,0,0,2,3,0,0,309,0,15,0,4,3,0,19,0,1,0,0,0,3,8,9,0,11,6,61,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,5,0,1,0,30,0,6,0,0,2,0,0,0,14,9,8,29,3,18,0,0,36,0,1,27,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1202,Rascafría,1754,21.721779,381,1601,6,30,12,23,71,0,11,0,0,0,0,22,0,0,65,0,2,0,0,0,0,7,0,0,0,0,0,1,7,2,0,4,5,182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,6,0,0,0,3,1,2,8,13,3,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1219,Redueña,294,13.265306,39,265,6,1,0,1,21,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1224,Ribatejada,863,18.076477,156,776,2,29,1,17,34,0,1,3,0,0,1,3,0,0,39,0,6,0,0,0,0,6,0,0,0,0,0,0,6,3,0,1,2,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1230,Rivas-Vaciamadrid,92925,12.824321,11917,84555,527,1400,210,803,4560,0,849,21,2,3,11,223,0,3,4983,5,92,6,14,18,0,344,0,0,0,0,6,14,90,133,0,63,46,2225,0,0,8,3,87,2,15,6,4,1,5,9,2,0,3,0,9,43,0,2,0,0,0,2,19,0,0,0,0,5,0,2,6,0,1,0,7,0,2,6,1,23,0,0,0,13,0,0,7,648,0,0,0,0,0,12,0,3,1,0,33,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,4,52,37,0,0,0,0,11,127,1,16,0,6,1,76,0,31,2,0,55,0,0,0,91,39,124,417,30,85,0,73,208,0,39,591,0,2,0,0,6,0,291,0,16,33,2,13,47,1,19,5,0,0,0,0,0,0,0,1,0,15,0,20,0,1,28,0,0,6,2,0,0,0,1,2,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,both
1245,Robledillo de la Jara,97,20.618557,20,87,1,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1258,Robledo de Chavela,4479,15.315919,686,3984,63,82,14,50,270,0,16,0,1,0,3,27,0,3,259,0,6,0,0,0,0,18,0,0,0,0,0,0,5,8,0,9,6,92,0,0,1,2,25,1,4,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,1,0,0,0,1,0,6,0,4,0,0,0,10,0,0,0,0,9,0,0,0,12,2,7,30,0,15,0,9,11,0,5,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1261,Robregordo,71,15.492958,11,61,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1277,Rozas de Madrid (Las),94862,15.35072,14562,82644,824,889,787,1206,7249,0,1233,30,0,19,35,90,1,8,7205,9,155,40,19,42,0,735,0,1,0,0,6,51,100,219,1,205,158,638,0,0,39,10,105,2,22,5,9,0,9,9,4,2,14,3,3,65,1,7,0,0,0,2,14,0,0,0,1,1,2,0,1,0,2,0,0,0,0,1,2,6,3,0,0,0,0,0,0,404,0,0,1,0,0,3,0,4,1,0,5,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,15,164,117,0,1,0,0,2,53,1,32,0,10,3,291,0,98,8,0,86,2,0,0,193,110,149,783,37,76,0,170,291,0,20,520,0,1,1,0,0,0,235,1,358,30,1,0,26,7,46,3,0,0,0,2,0,0,1,5,0,9,1,35,1,0,10,0,4,20,4,0,0,4,0,5,1,1,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,both
1283,Rozas de Puerto Real,590,7.9661016,47,564,2,2,0,4,18,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1296,San Agustín del Guadalix,13538,20.23194,2739,11645,174,155,74,516,875,0,95,4,0,2,3,15,0,6,1108,6,59,1,1,4,0,89,0,0,0,0,0,21,8,52,0,37,30,488,0,0,24,2,32,0,25,3,0,1,2,1,1,1,0,2,0,3,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,12,0,0,0,0,4,22,0,26,0,2,0,33,0,17,0,0,94,0,0,0,26,14,21,92,8,18,0,22,39,0,1,78,0,6,0,0,0,0,23,0,9,1,1,0,7,5,0,0,0,0,0,0,0,0,3,1,0,7,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,both
1300,San Fernando de Henares,39313,15.178185,5967,36862,190,304,46,304,1354,0,244,9,5,0,3,29,0,1,1443,0,14,0,2,2,0,66,0,0,0,0,1,6,28,38,0,20,6,3143,0,0,0,0,39,1,34,2,4,0,3,1,0,2,0,0,3,7,0,1,0,0,1,0,5,0,0,0,6,3,0,0,1,0,1,1,0,1,5,2,3,5,0,0,0,1,0,0,0,120,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,1,41,1,2,0,2,0,52,0,10,1,0,25,0,0,0,38,11,24,185,3,41,0,40,62,0,3,127,0,0,0,0,5,0,138,0,1,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,both
